Order ID,Date,Product,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity
821575,28/02/2019,Chocolate Twist (Seattle),USA,0.86,4.32,284
821576,01/03/2019,Cheese & Pickle Sandwich (Glasgow),GBR,1.03,5.17,260
821577,02/03/2019,Chocolate Twist (Austin),USA,0.83,4.13,340
821578,03/03/2019,Lemon & Ginger Tea (Austin),USA,0.38,1.92,305
821579,04/03/2019,Chicken Fajita Wrap (Tromsø),NOR,0.6,2.98,315
821580,05/03/2019,Coffee (Canberra),AUS,0.99,4.94,322
821581,06/03/2019,Blueberry Muffin (Paris),FRA,0.35,1.75,491
821582,07/03/2019,Butter Croissant (Toulouse),FRA,1.1,5.48,228
821583,08/03/2019,Chicken Fajita Wrap (Glasgow),GBR,0.81,4.05,359
821584,09/03/2019,Almond Croissant (Sydney),AUS,0.74,3.69,252
821585,10/03/2019,Toast (Lausanne),CHE,0.76,3.81,283
821586,11/03/2019,Coffee (Strasbourg),FRA,1.04,5.22,299
821587,12/03/2019,Cheese & Pickle Sandwich (Graz),AUT,1.01,5.03,263
821588,13/03/2019,Toast (Glasgow),GBR,0.83,4.16,472
821589,14/03/2019,Chicken Fajita Wrap (San Francisco),USA,0.37,1.83,422
821590,15/03/2019,Ham & Cheese Toastie (Stuttgart),DEU,0.65,3.27,375
821591,16/03/2019,Fruit Box (Lille),FRA,0.92,4.62,234
821592,17/03/2019,Cheese & Pickle Sandwich (Sydney),AUS,0.6,2.99,493
821593,18/03/2019,Butter Croissant (Copenhagan),DNK,0.96,4.8,462
821594,19/03/2019,Blueberry Muffin (San Francisco),USA,0.77,3.83,483
821595,20/03/2019,Butter Croissant (Canberra),AUS,0.59,2.97,363
821596,21/03/2019,Lemon & Ginger Tea (Sydney),AUS,0.33,1.67,492
821597,22/03/2019,Coffee (Dresden),DEU,0.38,1.88,450
821598,23/03/2019,Sparkling Water (Dublin),IRL,1.08,5.42,377
821599,24/03/2019,Toast (Glasgow),GBR,0.87,4.36,269
821600,25/03/2019,Fruit Box (Kirkland),USA,0.88,4.38,466
821601,26/03/2019,Apple Juice (Stockholm),SWE,0.48,2.4,483
821602,27/03/2019,Ham & Cheese Toastie (Salzburg),AUT,0.71,3.56,346
821603,28/03/2019,Blueberry Muffin (Vancouver),CAN,0.59,2.95,492
821604,29/03/2019,Chicken Salad Sandwich (London),GBR,0.9,4.51,367
821605,30/03/2019,Almond Croissant (Southampton),GBR,0.33,1.64,497
821606,31/03/2019,BLT Sandwich (Munich),DEU,0.65,3.26,419
821607,01/04/2019,Apple Juice (Lausanne),CHE,0.53,2.64,254
821608,02/04/2019,Porridge (Dresden),DEU,0.41,2.07,338
821609,03/04/2019,Sparkling Water (Melbourne),AUS,0.37,1.84,219
821610,04/04/2019,Lemon & Ginger Tea (Potsdam),DEU,0.49,2.44,200
821611,05/04/2019,Butter Croissant (Potsdam),DEU,0.39,1.94,254
821612,06/04/2019,Coffee (Geneva),CHE,0.82,4.11,495
821613,07/04/2019,Cheese & Pickle Sandwich (Munich),DEU,0.51,2.56,200
821614,08/04/2019,Toast (Vancouver),CAN,0.94,4.69,274
821615,09/04/2019,Chocolate Chip Muffin (Canberra),AUS,0.89,4.46,304
821616,10/04/2019,Cheese & Pickle Sandwich (Seattle),USA,1.01,5.06,241
821617,11/04/2019,Apple Juice (Hamburg),DEU,0.35,1.76,305
821618,12/04/2019,Peach Juice (Lille),FRA,0.5,2.5,250
821619,13/04/2019,Tomato Juice (San Diego),USA,0.7,3.48,383
821620,14/04/2019,Tea (Toulouse),FRA,0.62,3.12,279
821621,15/04/2019,Almond Croissant (Odense),DNK,0.79,3.96,231
821622,16/04/2019,Chicken Fajita Wrap (Canberra),AUS,0.56,2.81,272
821623,17/04/2019,Apple Juice (Sønderborg),DNK,0.35,1.75,332
821624,18/04/2019,Toast (Sydney),AUS,1.03,5.16,388
821625,19/04/2019,Almond Croissant (Edinburgh),GBR,0.31,1.53,368
821626,20/04/2019,Chocolate Chip Muffin (Graz),AUT,0.9,4.5,465
821627,21/04/2019,Toast (Portland),USA,1.09,5.45,361
821628,22/04/2019,Apple Juice (Auckland),NZL,0.58,2.88,476
821629,23/04/2019,Fruit Box (Hamburg),DEU,0.53,2.65,341
821630,24/04/2019,Orange Juice (Potsdam),DEU,0.35,1.77,427
821631,25/04/2019,Still Water (San Diego),USA,0.52,2.59,331
821632,26/04/2019,BLT Sandwich (Cardiff),GBR,1.06,5.31,272
821633,27/04/2019,Porridge (Odense),DNK,0.6,3,354
821634,28/04/2019,Apple Juice (Albuquerque),USA,1.06,5.29,465
821635,29/04/2019,Blueberry Muffin (Odense),DNK,0.48,2.4,209
821636,30/04/2019,Blueberry Muffin (Edinburgh),GBR,1.07,5.33,445
821637,01/05/2019,Still Water (Kirkland),USA,0.79,3.95,493
821638,02/05/2019,Apple Juice (Galway),IRL,0.95,4.76,447
821639,03/05/2019,Chicken Salad Sandwich (Dublin),IRL,0.83,4.15,286
821640,04/05/2019,Blueberry Muffin (Brussels),BEL,1.01,5.04,436
821641,05/05/2019,Ham & Cheese Toastie (Potsdam),DEU,0.96,4.82,259
821642,06/05/2019,Orange Juice (Dublin),IRL,0.47,2.36,243
821643,07/05/2019,Still Water (Graz),AUT,1,5.01,267
821644,08/05/2019,Tomato Juice (Madison),USA,0.76,3.82,350
821645,09/05/2019,Coffee (Brussels),BEL,0.45,2.26,425
821646,10/05/2019,Butter Croissant (Munich),DEU,0.83,4.17,418
821647,11/05/2019,Sparkling Water (Hamburg),DEU,0.73,3.66,388
821648,12/05/2019,Toast (San Diego),USA,1.02,5.09,357
821649,13/05/2019,Tuna Melt Panini (Auckland),NZL,0.38,1.89,469
821650,14/05/2019,Cheese & Pickle Sandwich (Kraków),POL,0.61,3.04,486
821651,15/05/2019,Cheese & Pickle Sandwich (Copenhagan),DNK,0.64,3.21,385
821652,16/05/2019,Granola Bar (Berlin),DEU,0.61,3.03,467
821653,17/05/2019,Sparkling Water (Brussels),BEL,0.33,1.66,263
821654,18/05/2019,Blueberry Muffin (Glasgow),GBR,0.8,3.98,500
821655,19/05/2019,Green Tea (Stockholm),SWE,1.05,5.25,286
821656,20/05/2019,Orange Juice (Seattle),USA,0.46,2.32,352
821657,21/05/2019,Almond Croissant (Edinburgh),GBR,0.94,4.69,415
821658,22/05/2019,Fruit Box (Boston),USA,0.61,3.06,266
821659,23/05/2019,Chocolate Twist (Strasbourg),FRA,1.07,5.37,258
821660,24/05/2019,Still Water (Hamburg),DEU,0.83,4.16,482
821661,25/05/2019,Porridge (Seattle),USA,0.9,4.51,236
821662,26/05/2019,Ham & Cheese Toastie (Hamburg),DEU,0.92,4.58,486
821663,27/05/2019,Toast (Copenhagan),DNK,1.02,5.12,300
821664,28/05/2019,Blueberry Muffin (Munich),DEU,0.37,1.85,419
821665,29/05/2019,Tea (Canberra),AUS,1,5.01,406
821666,30/05/2019,Lemon & Ginger Tea (Toulouse),FRA,0.58,2.91,310
821667,31/05/2019,Tomato Juice (Tromsø),NOR,0.84,4.21,450
821668,01/06/2019,Chocolate Chip Muffin (Lausanne),CHE,1.05,5.23,358
821669,02/06/2019,Sparkling Water (Brussels),BEL,0.73,3.66,258
821670,03/06/2019,Green Tea (Cardiff),GBR,0.51,2.56,461
821671,04/06/2019,BLT Sandwich (Dublin),IRL,0.74,3.72,220
821672,05/06/2019,Chocolate Twist (Southampton),GBR,0.34,1.69,441
821673,06/06/2019,Blueberry Muffin (Copenhagan),DNK,0.65,3.23,361
821674,07/06/2019,Granola Bar (Copenhagan),DNK,0.52,2.61,483
821675,08/06/2019,Chocolate Chip Muffin (Kraków),POL,0.56,2.81,272
821676,09/06/2019,BLT Sandwich (Katowice),POL,0.52,2.59,206
821677,10/06/2019,Still Water (Hamburg),DEU,0.37,1.83,359
821678,11/06/2019,Chicken Fajita Wrap (Katowice),POL,0.62,3.09,440
821679,12/06/2019,Green Tea (Sydney),AUS,0.86,4.28,336
821680,13/06/2019,Peach Juice (Hamburg),DEU,0.77,3.84,311
821681,14/06/2019,Sparkling Water (Austin),USA,0.97,4.87,249
821682,15/06/2019,Peach Juice (Madison),USA,0.74,3.69,427
821683,16/06/2019,Still Water (Sønderborg),DNK,0.34,1.72,241
821684,17/06/2019,Orange Juice (Geneva),CHE,0.39,1.96,486
821685,18/06/2019,Peach Juice (Strasbourg),FRA,0.4,2.01,319
821686,19/06/2019,Green Tea (Kirkland),USA,0.32,1.61,289
821687,20/06/2019,Still Water (Hamburg),DEU,0.79,3.97,292
821688,21/06/2019,Cheese & Pickle Sandwich (San Francisco),USA,0.54,2.68,447
821689,22/06/2019,Still Water (Hamilton),NZL,0.79,3.96,481
821690,23/06/2019,Porridge (Canberra),AUS,0.45,2.23,207
821691,24/06/2019,BLT Sandwich (Gdańsk),POL,0.58,2.92,225
821692,25/06/2019,Blueberry Muffin (Odense),DNK,0.89,4.43,273
821693,26/06/2019,BLT Sandwich (Brussels),BEL,0.78,3.88,278
821694,27/06/2019,Tea (Manchester),GBR,0.32,1.62,354
821695,28/06/2019,Porridge (Seattle),USA,0.99,4.94,204
821696,29/06/2019,Chocolate Twist (Manchester),GBR,0.46,2.29,412
821697,30/06/2019,Orange Juice (Auckland),NZL,0.99,4.94,471
821698,01/07/2019,Peach Juice (Dublin),IRL,0.36,1.81,266
821699,02/07/2019,Coffee (Odense),DNK,0.4,2,447
821700,03/07/2019,Chocolate Chip Muffin (Edinburgh),GBR,0.91,4.56,317
821701,04/07/2019,Chicken Salad Sandwich (Stockholm),SWE,0.99,4.94,373
821702,05/07/2019,Lemon & Ginger Tea (Hamburg),DEU,0.36,1.81,393
821703,06/07/2019,Cheese & Pickle Sandwich (Copenhagan),DNK,0.69,3.44,394
821704,07/07/2019,Still Water (Kraków),POL,0.9,4.52,367
821705,08/07/2019,Toast (Galway),IRL,1.04,5.22,382
821706,09/07/2019,Ham & Cheese Toastie (Brussels),BEL,0.84,4.2,355
821707,10/07/2019,Tea (Madison),USA,1.06,5.3,210
821708,11/07/2019,Porridge (Brussels),BEL,0.75,3.76,450
821709,12/07/2019,BLT Sandwich (Salzburg),AUT,0.81,4.05,266
821710,13/07/2019,Chocolate Chip Muffin (Auckland),NZL,0.37,1.87,205
821711,14/07/2019,Chocolate Twist (Katowice),POL,0.89,4.47,356
821712,15/07/2019,Peach Juice (Kirkland),USA,1.05,5.26,321
821713,16/07/2019,Ham & Cheese Toastie (Cardiff),GBR,0.65,3.26,245
821714,17/07/2019,Peach Juice (Geneva),CHE,0.59,2.95,321
821715,18/07/2019,Still Water (Cardiff),GBR,0.49,2.43,339
821716,19/07/2019,Butter Croissant (Albuquerque),USA,0.46,2.3,393
821717,20/07/2019,Green Tea (Cardiff),GBR,0.68,3.4,345
821718,21/07/2019,Chicken Salad Sandwich (Dublin),IRL,0.52,2.62,317
821719,22/07/2019,Chicken Fajita Wrap (Galway),IRL,0.72,3.62,374
821720,23/07/2019,Porridge (Edinburgh),GBR,0.77,3.86,451
821721,24/07/2019,Porridge (Stockholm),SWE,0.56,2.79,463
821722,25/07/2019,Sparkling Water (Lausanne),CHE,0.71,3.55,410
821723,26/07/2019,Apple Juice (Canberra),AUS,0.36,1.8,270
821724,27/07/2019,BLT Sandwich (Boston),USA,0.36,1.81,363
821725,28/07/2019,Tomato Juice (Lille),FRA,0.82,4.1,416
821726,29/07/2019,Peach Juice (Tromsø),NOR,0.72,3.62,285
821727,30/07/2019,Chicken Salad Sandwich (Graz),AUT,0.76,3.78,212
821728,31/07/2019,Orange Juice (Paris),FRA,0.89,4.45,484
821729,01/08/2019,Toast (Birmingham),GBR,0.83,4.15,294
821730,02/08/2019,Porridge (Brussels),BEL,0.57,2.87,398
821731,03/08/2019,Still Water (Seattle),USA,0.4,1.99,389
821732,04/08/2019,Butter Croissant (Munich),DEU,0.67,3.36,419
821733,05/08/2019,BLT Sandwich (Kirkland),USA,0.3,1.5,417
821734,06/08/2019,Peach Juice (Potsdam),DEU,0.87,4.33,371
821735,07/08/2019,Tomato Juice (Gdańsk),POL,0.42,2.09,417
821736,08/08/2019,Fruit Box (Geneva),CHE,0.6,3.02,494
821737,09/08/2019,Chocolate Chip Muffin (Potsdam),DEU,0.48,2.38,397
821738,10/08/2019,Porridge (Seattle),USA,0.58,2.91,381
821739,11/08/2019,Tea (Boston),USA,0.62,3.12,350
821740,12/08/2019,Granola Bar (Austin),USA,1.08,5.4,382
821741,13/08/2019,Butter Croissant (Potsdam),DEU,0.66,3.29,321
821742,14/08/2019,Fruit Box (Birmingham),GBR,0.36,1.81,355
821743,15/08/2019,Sparkling Water (San Diego),USA,0.6,3,380
821744,16/08/2019,BLT Sandwich (Potsdam),DEU,0.5,2.48,253
821745,17/08/2019,Orange Juice (Berlin),DEU,0.36,1.79,305
821746,18/08/2019,BLT Sandwich (Stuttgart),DEU,0.93,4.67,440
821747,19/08/2019,BLT Sandwich (Toronto),CAN,0.78,3.9,391
821748,20/08/2019,Butter Croissant (Dublin),IRL,0.65,3.25,203
821749,21/08/2019,Granola Bar (Sydney),AUS,0.57,2.84,380
821750,22/08/2019,Cheese & Pickle Sandwich (Odense),DNK,0.86,4.28,310
821751,23/08/2019,BLT Sandwich (Odense),DNK,0.57,2.83,421
821752,24/08/2019,Chocolate Twist (Southampton),GBR,0.75,3.75,281
821753,25/08/2019,Almond Croissant (Potsdam),DEU,1.03,5.14,363
821754,26/08/2019,Butter Croissant (Kraków),POL,0.91,4.53,473
821755,27/08/2019,Ham & Cheese Toastie (Graz),AUT,0.92,4.6,438
821756,28/08/2019,Butter Croissant (Munich),DEU,0.41,2.03,288
821757,29/08/2019,Tomato Juice (Hamilton),NZL,0.48,2.42,302
821758,30/08/2019,Cheese & Pickle Sandwich (Portland),USA,0.38,1.91,277
821759,31/08/2019,Toast (Canberra),AUS,1.09,5.45,308
821760,01/09/2019,Almond Croissant (Gdańsk),POL,0.81,4.06,415
821761,02/09/2019,Orange Juice (Stockholm),SWE,1.09,5.43,375
821762,03/09/2019,Apple Juice (Southampton),GBR,0.61,3.07,264
821763,04/09/2019,Still Water (London),GBR,0.54,2.69,289
821764,05/09/2019,Tomato Juice (Edinburgh),GBR,0.61,3.07,295
821765,06/09/2019,Granola Bar (Melbourne),AUS,0.39,1.94,211
821766,07/09/2019,Ham & Cheese Toastie (Strasbourg),FRA,0.35,1.73,400
821767,08/09/2019,Tomato Juice (Birmingham),GBR,0.6,2.99,464
821768,09/09/2019,Blueberry Muffin (Boston),USA,0.38,1.89,283
821769,10/09/2019,Sparkling Water (Hamilton),NZL,0.93,4.67,401
821770,11/09/2019,BLT Sandwich (Edinburgh),GBR,0.84,4.18,455
821771,12/09/2019,Sparkling Water (London),GBR,0.5,2.52,360
821772,13/09/2019,Still Water (Gdańsk),POL,0.5,2.48,475
821773,14/09/2019,Tomato Juice (Potsdam),DEU,0.48,2.41,438
821774,15/09/2019,Tuna Melt Panini (Strasbourg),FRA,1.08,5.42,325
821775,16/09/2019,Butter Croissant (Glasgow),GBR,0.79,3.93,336
821776,17/09/2019,Fruit Box (Salzburg),AUT,0.89,4.43,330
821777,18/09/2019,Fruit Box (Tromsø),NOR,0.32,1.6,326
821778,19/09/2019,Butter Croissant (Strasbourg),FRA,0.32,1.6,240
821779,20/09/2019,Peach Juice (Birmingham),GBR,0.56,2.82,338
821780,21/09/2019,Chicken Salad Sandwich (Galway),IRL,1.09,5.44,308
821781,22/09/2019,Cheese & Pickle Sandwich (San Francisco),USA,0.88,4.41,222
821782,23/09/2019,Sparkling Water (Kraków),POL,0.58,2.89,356
821783,24/09/2019,Ham & Cheese Toastie (Lausanne),CHE,0.54,2.7,347
821784,25/09/2019,Blueberry Muffin (Sønderborg),DNK,0.31,1.53,392
821785,26/09/2019,Butter Croissant (Hamilton),NZL,0.83,4.17,431
821786,27/09/2019,Chocolate Twist (Melbourne),AUS,0.62,3.09,449
821787,28/09/2019,Apple Juice (Southampton),GBR,0.93,4.67,392
821788,29/09/2019,Ham & Cheese Toastie (Toulouse),FRA,0.35,1.73,431
821789,30/09/2019,Cheese & Pickle Sandwich (Boston),USA,0.83,4.15,222
821790,01/10/2019,Ham & Cheese Toastie (Hamilton),NZL,0.65,3.25,440
821791,02/10/2019,Chicken Salad Sandwich (Brussels),BEL,0.96,4.79,309
821792,03/10/2019,Ham & Cheese Toastie (Munich),DEU,0.49,2.47,484
821793,04/10/2019,Butter Croissant (Stuttgart),DEU,1,5,260
821794,05/10/2019,Chocolate Twist (Paris),FRA,0.71,3.54,404
821795,06/10/2019,Orange Juice (Sønderborg),DNK,0.48,2.38,380
821796,07/10/2019,Chicken Fajita Wrap (Seattle),USA,0.37,1.86,456
821797,08/10/2019,Tuna Melt Panini (Glasgow),GBR,0.31,1.55,463
821798,09/10/2019,Coffee (Stockholm),SWE,0.88,4.41,206
821799,10/10/2019,Peach Juice (Potsdam),DEU,0.73,3.64,271
821800,11/10/2019,Still Water (Austin),USA,0.52,2.61,382
821801,12/10/2019,BLT Sandwich (Auckland),NZL,0.51,2.54,395
821802,13/10/2019,Tuna Melt Panini (Strasbourg),FRA,0.57,2.84,257
821803,14/10/2019,Chocolate Twist (Cardiff),GBR,0.82,4.08,452
821804,15/10/2019,Toast (Kirkland),USA,0.44,2.2,325
821805,16/10/2019,Tea (Graz),AUT,0.91,4.56,378
821806,17/10/2019,Apple Juice (Hamilton),NZL,0.34,1.68,403
821807,18/10/2019,Chicken Fajita Wrap (Auckland),NZL,0.31,1.54,273
821808,19/10/2019,Chocolate Chip Muffin (Sønderborg),DNK,0.42,2.08,359
821809,20/10/2019,Fruit Box (Stuttgart),DEU,0.55,2.75,384
821810,21/10/2019,Still Water (Brussels),BEL,0.98,4.9,448
821811,22/10/2019,Butter Croissant (Katowice),POL,0.68,3.41,448
821812,23/10/2019,Toast (Sønderborg),DNK,1.1,5.49,480
821813,24/10/2019,Lemon & Ginger Tea (San Francisco),USA,0.81,4.04,265
821814,25/10/2019,Green Tea (Dresden),DEU,0.71,3.54,281
821815,26/10/2019,Apple Juice (Auckland),NZL,0.92,4.61,206
821816,27/10/2019,Chicken Fajita Wrap (London),GBR,0.61,3.06,418
821817,28/10/2019,Tomato Juice (Sydney),AUS,0.62,3.11,308
821818,29/10/2019,BLT Sandwich (Hamburg),DEU,1.07,5.35,313
821819,30/10/2019,Chocolate Chip Muffin (Berlin),DEU,0.6,2.99,431
821820,31/10/2019,Toast (Southampton),GBR,0.7,3.51,480
821821,01/11/2019,Almond Croissant (Paris),FRA,0.94,4.68,496
821822,02/11/2019,Chicken Fajita Wrap (Hamburg),DEU,0.72,3.62,464
821823,03/11/2019,Porridge (Sydney),AUS,0.51,2.54,367
821824,04/11/2019,Almond Croissant (Copenhagan),DNK,0.69,3.44,221
821825,05/11/2019,Still Water (Auckland),NZL,0.72,3.58,282
821826,06/11/2019,Toast (Strasbourg),FRA,0.37,1.87,359
821827,07/11/2019,Peach Juice (Gdańsk),POL,1.07,5.33,325
821828,08/11/2019,Tomato Juice (Copenhagan),DNK,0.54,2.68,350
821829,09/11/2019,Cheese & Pickle Sandwich (Cardiff),GBR,0.45,2.26,227
821830,10/11/2019,Tea (Lausanne),CHE,0.84,4.22,378
821831,11/11/2019,Lemon & Ginger Tea (Dresden),DEU,0.6,2.99,457
821832,12/11/2019,Apple Juice (Tromsø),NOR,0.93,4.65,289
821833,13/11/2019,Ham & Cheese Toastie (Copenhagan),DNK,0.39,1.95,483
821834,14/11/2019,Cheese & Pickle Sandwich (Strasbourg),FRA,0.91,4.54,225
821835,15/11/2019,Orange Juice (Auckland),NZL,0.77,3.87,480
821836,16/11/2019,Lemon & Ginger Tea (Gdańsk),POL,0.58,2.9,447
821837,17/11/2019,Sparkling Water (Cardiff),GBR,0.87,4.36,220
821838,18/11/2019,Toast (San Diego),USA,0.34,1.71,388
821839,19/11/2019,Chicken Fajita Wrap (Canberra),AUS,0.77,3.84,398
821840,20/11/2019,Tea (Sydney),AUS,0.89,4.45,429
821841,21/11/2019,Cheese & Pickle Sandwich (Austin),USA,0.64,3.18,273
821842,22/11/2019,Cheese & Pickle Sandwich (Salzburg),AUT,0.55,2.74,272
821843,23/11/2019,Lemon & Ginger Tea (Kirkland),USA,0.43,2.14,207
821844,24/11/2019,Porridge (Odense),DNK,0.78,3.91,477
821845,25/11/2019,Still Water (Graz),AUT,0.98,4.91,271
821846,26/11/2019,BLT Sandwich (Manchester),GBR,0.34,1.71,238
821847,27/11/2019,Fruit Box (Seattle),USA,0.79,3.93,389
821848,28/11/2019,Porridge (Cardiff),GBR,0.61,3.06,282
821849,29/11/2019,Almond Croissant (Portland),USA,0.53,2.63,305
821850,30/11/2019,Cheese & Pickle Sandwich (Manchester),GBR,0.59,2.96,427
821851,01/12/2019,Fruit Box (Cardiff),GBR,0.77,3.87,369
821852,02/12/2019,Chocolate Twist (Manchester),GBR,0.49,2.44,392
821853,03/12/2019,Tea (Lille),FRA,0.51,2.55,409
821854,04/12/2019,Fruit Box (Canberra),AUS,0.68,3.38,455
821855,05/12/2019,Chocolate Twist (Dresden),DEU,0.53,2.67,351
821856,06/12/2019,Tea (Auckland),NZL,0.81,4.04,268
821857,07/12/2019,Sparkling Water (San Diego),USA,0.72,3.59,283
821858,08/12/2019,Toast (Birmingham),GBR,0.66,3.29,385
821859,09/12/2019,Chocolate Chip Muffin (Toulouse),FRA,0.9,4.5,398
821860,10/12/2019,Cheese & Pickle Sandwich (Vancouver),CAN,0.89,4.46,241
821861,11/12/2019,Apple Juice (Edinburgh),GBR,0.51,2.56,455
821862,12/12/2019,Peach Juice (Berlin),DEU,0.43,2.14,392
821863,13/12/2019,Tomato Juice (Tromsø),NOR,0.63,3.14,267
821864,14/12/2019,Peach Juice (Birmingham),GBR,0.45,2.26,349
821865,15/12/2019,Green Tea (Paris),FRA,0.94,4.7,408
821866,16/12/2019,Almond Croissant (Manchester),GBR,0.83,4.15,278
821867,17/12/2019,Tea (Hamilton),NZL,0.89,4.47,452
821868,18/12/2019,Tea (Boston),USA,0.42,2.12,457
821869,19/12/2019,Orange Juice (Boston),USA,0.56,2.82,454
821870,20/12/2019,Granola Bar (Hamilton),NZL,0.38,1.88,303
821871,21/12/2019,Cheese & Pickle Sandwich (Birmingham),GBR,1.01,5.03,323
821872,22/12/2019,Ham & Cheese Toastie (Lille),FRA,0.56,2.78,381
821873,23/12/2019,BLT Sandwich (Kraków),POL,0.67,3.37,414
821874,24/12/2019,Almond Croissant (Madison),USA,0.59,2.97,242
821875,25/12/2019,Sparkling Water (Hamburg),DEU,0.81,4.05,266
821876,26/12/2019,Porridge (Odense),DNK,0.66,3.32,361
821877,27/12/2019,Toast (Odense),DNK,0.7,3.5,476
821878,28/12/2019,Chicken Salad Sandwich (Vancouver),CAN,0.96,4.81,469
821879,29/12/2019,Chicken Salad Sandwich (Canberra),AUS,1.05,5.25,389
821880,30/12/2019,Coffee (Dublin),IRL,0.87,4.37,245
821881,31/12/2019,Tomato Juice (Dublin),IRL,0.34,1.68,370
821882,01/01/2019,Tomato Juice (Gdańsk),POL,0.79,3.96,427
821883,02/01/2019,Tomato Juice (Seattle),USA,0.66,3.29,465
