Order ID,Date,Product,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity
439736,12/02/2018,Peach Juice (San Francisco),USA,0.36,1.78,86
439737,13/02/2018,Tuna Melt Panini (Munich),DEU,1.05,5.26,169
439738,14/02/2018,Tea (Toulouse),FRA,1.01,5.05,230
439739,15/02/2018,Cheese & Pickle Sandwich (Stuttgart),DEU,0.63,3.17,113
439740,16/02/2018,Porridge (Portland),USA,0.9,4.52,70
439741,17/02/2018,Chocolate Chip Muffin (Manchester),GBR,0.84,4.21,94
439742,18/02/2018,Apple Juice (Copenhagan),DNK,0.33,1.63,256
439743,19/02/2018,Sparkling Water (Lausanne),CHE,0.72,3.58,68
439744,20/02/2018,Blueberry Muffin (Paris),FRA,0.74,3.71,295
439745,21/02/2018,Green Tea (Katowice),POL,0.52,2.62,382
439746,22/02/2018,Sparkling Water (Auckland),NZL,0.85,4.23,346
439747,23/02/2018,Sparkling Water (Galway),IRL,0.45,2.23,199
439748,24/02/2018,BLT Sandwich (Berlin),DEU,0.56,2.81,171
439749,25/02/2018,Still Water (Edinburgh),GBR,0.57,2.84,107
439750,26/02/2018,Green Tea (Seattle),USA,0.96,4.79,246
439751,27/02/2018,Chicken Salad Sandwich (Odense),DNK,0.59,2.96,312
439752,28/02/2018,Coffee (Hamburg),DEU,0.34,1.69,200
439753,28/02/2018,Tuna Melt Panini (Portland),USA,0.59,2.95,178
439754,01/03/2018,Almond Croissant (Sønderborg),DNK,0.35,1.77,249
439755,02/03/2018,Porridge (Strasbourg),FRA,0.86,4.31,220
439756,03/03/2018,Chicken Salad Sandwich (Lille),FRA,0.76,3.78,312
439757,04/03/2018,Chocolate Chip Muffin (Glasgow),GBR,0.93,4.63,188
439758,05/03/2018,Fruit Box (Edinburgh),GBR,0.97,4.86,270
439759,06/03/2018,Still Water (Kraków),POL,0.94,4.68,85
439760,07/03/2018,Blueberry Muffin (Toronto),CAN,0.54,2.7,281
439761,08/03/2018,Still Water (Kirkland),USA,0.66,3.31,136
439762,09/03/2018,Peach Juice (Cardiff),GBR,0.94,4.72,92
439763,10/03/2018,Fruit Box (Lausanne),CHE,0.59,2.94,251
439764,11/03/2018,Sparkling Water (Copenhagan),DNK,1.06,5.3,271
439765,12/03/2018,Chicken Fajita Wrap (Sønderborg),DNK,0.62,3.09,369
439766,13/03/2018,Tea (Katowice),POL,1.1,5.49,246
439767,14/03/2018,Butter Croissant (Boston),USA,0.3,1.52,179
439768,15/03/2018,Still Water (Boston),USA,0.35,1.77,349
439769,16/03/2018,Lemon & Ginger Tea (San Francisco),USA,0.65,3.24,389
439770,17/03/2018,Coffee (Lausanne),CHE,0.78,3.92,346
439771,18/03/2018,Chocolate Twist (Melbourne),AUS,0.58,2.9,149
439772,19/03/2018,Green Tea (Kirkland),USA,0.97,4.86,310
439773,20/03/2018,Tea (Brussels),BEL,1.07,5.34,260
439774,21/03/2018,Almond Croissant (Boston),USA,0.85,4.23,337
439775,22/03/2018,Cheese & Pickle Sandwich (Gdańsk),POL,0.39,1.95,368
439776,23/03/2018,Coffee (Tromsø),NOR,0.65,3.26,310
439777,24/03/2018,Blueberry Muffin (Cardiff),GBR,1.09,5.47,379
439778,25/03/2018,Tuna Melt Panini (Stuttgart),DEU,0.45,2.25,346
439779,26/03/2018,Orange Juice (Sydney),AUS,0.41,2.03,260
439780,27/03/2018,Toast (Potsdam),DEU,0.82,4.12,297
439781,28/03/2018,Chocolate Chip Muffin (Boston),USA,0.37,1.87,355
439782,29/03/2018,Cheese & Pickle Sandwich (Graz),AUT,0.68,3.4,328
439783,30/03/2018,Granola Bar (Manchester),GBR,0.35,1.74,65
439784,31/03/2018,Chocolate Chip Muffin (Stuttgart),DEU,0.95,4.74,101
439785,01/04/2018,Toast (San Francisco),USA,1.05,5.26,185
439786,02/04/2018,Chicken Salad Sandwich (Munich),DEU,0.62,3.08,122
439787,03/04/2018,Chicken Salad Sandwich (Sønderborg),DNK,0.73,3.64,250
439788,04/04/2018,Porridge (San Diego),USA,1,4.99,387
439789,05/04/2018,Sparkling Water (Copenhagan),DNK,0.93,4.65,63
439790,06/04/2018,Green Tea (Southampton),GBR,1.1,5.49,349
439791,07/04/2018,Peach Juice (Dresden),DEU,0.82,4.1,98
439792,08/04/2018,Blueberry Muffin (Kraków),POL,1.07,5.37,293
439793,09/04/2018,Peach Juice (Strasbourg),FRA,0.53,2.64,209
439794,10/04/2018,Butter Croissant (Lille),FRA,0.94,4.68,215
439795,11/04/2018,Chicken Salad Sandwich (Seattle),USA,0.42,2.09,125
439796,12/04/2018,Blueberry Muffin (London),GBR,0.92,4.59,150
439797,13/04/2018,Orange Juice (Gdańsk),POL,0.89,4.44,239
439798,14/04/2018,BLT Sandwich (Hamilton),NZL,0.34,1.72,100
439799,15/04/2018,Tuna Melt Panini (Lausanne),CHE,0.45,2.25,353
439800,16/04/2018,BLT Sandwich (Salzburg),AUT,0.8,4.02,178
439801,17/04/2018,Toast (Dublin),IRL,0.63,3.15,194
439802,18/04/2018,Tea (San Diego),USA,0.79,3.94,126
439803,19/04/2018,Orange Juice (Melbourne),AUS,0.84,4.22,284
439804,20/04/2018,Orange Juice (Southampton),GBR,0.36,1.78,146
439805,21/04/2018,Still Water (San Francisco),USA,0.31,1.53,78
439806,22/04/2018,Sparkling Water (Glasgow),GBR,0.86,4.3,76
439807,23/04/2018,Apple Juice (Gdańsk),POL,1.08,5.4,140
439808,24/04/2018,Almond Croissant (Gdańsk),POL,0.82,4.11,114
439809,25/04/2018,Granola Bar (Toronto),CAN,0.85,4.23,236
439810,26/04/2018,Chicken Salad Sandwich (Galway),IRL,0.81,4.07,67
439811,27/04/2018,Peach Juice (Kraków),POL,0.83,4.16,395
439812,28/04/2018,Blueberry Muffin (Katowice),POL,0.83,4.16,221
439813,29/04/2018,Fruit Box (Madison),USA,0.73,3.67,95
439814,30/04/2018,Peach Juice (Kraków),POL,0.58,2.88,132
439815,01/05/2018,Almond Croissant (Auckland),NZL,0.74,3.69,144
439816,02/05/2018,Tomato Juice (Graz),AUT,0.44,2.22,380
439817,03/05/2018,Toast (Cardiff),GBR,1.06,5.32,82
439818,04/05/2018,Tomato Juice (Gdańsk),POL,0.58,2.92,105
439819,05/05/2018,Chocolate Chip Muffin (Birmingham),GBR,0.5,2.51,273
439820,06/05/2018,Toast (Strasbourg),FRA,0.56,2.79,353
439821,07/05/2018,Sparkling Water (Katowice),POL,0.55,2.77,380
439822,08/05/2018,Granola Bar (Boston),USA,0.55,2.77,346
439823,09/05/2018,Butter Croissant (Berlin),DEU,0.44,2.18,396
439824,10/05/2018,Chicken Fajita Wrap (Copenhagan),DNK,0.59,2.94,60
439825,11/05/2018,BLT Sandwich (Vancouver),CAN,0.72,3.58,121
439826,12/05/2018,Ham & Cheese Toastie (Edinburgh),GBR,0.86,4.29,268
439827,13/05/2018,BLT Sandwich (Austin),USA,0.77,3.84,245
439828,14/05/2018,Sparkling Water (Graz),AUT,0.3,1.52,134
439829,15/05/2018,Blueberry Muffin (Seattle),USA,0.61,3.05,169
439830,16/05/2018,Cheese & Pickle Sandwich (Cardiff),GBR,0.67,3.33,347
439831,17/05/2018,Tuna Melt Panini (Gdańsk),POL,1.04,5.18,225
439832,18/05/2018,Tuna Melt Panini (Stockholm),SWE,0.91,4.57,250
439833,19/05/2018,Still Water (Sønderborg),DNK,1.1,5.48,190
439834,20/05/2018,Peach Juice (Stockholm),SWE,0.42,2.09,255
439835,21/05/2018,Chocolate Chip Muffin (Auckland),NZL,0.48,2.38,363
439836,22/05/2018,Cheese & Pickle Sandwich (Hamburg),DEU,0.57,2.87,393
439837,23/05/2018,Apple Juice (Stuttgart),DEU,0.43,2.16,332
439838,24/05/2018,Toast (Portland),USA,0.72,3.59,137
439839,25/05/2018,Ham & Cheese Toastie (Brussels),BEL,0.62,3.12,261
439840,26/05/2018,Still Water (Dresden),DEU,0.52,2.61,382
439841,27/05/2018,Still Water (Salzburg),AUT,0.42,2.1,261
439842,28/05/2018,Lemon & Ginger Tea (Potsdam),DEU,0.8,4.01,115
439843,29/05/2018,Coffee (Brussels),BEL,0.31,1.53,397
439844,30/05/2018,Almond Croissant (Geneva),CHE,0.36,1.82,313
439845,31/05/2018,Sparkling Water (Hamburg),DEU,0.99,4.97,312
439846,01/06/2018,Fruit Box (Stockholm),SWE,0.52,2.59,98
439847,02/06/2018,BLT Sandwich (Melbourne),AUS,0.47,2.35,102
439848,03/06/2018,Porridge (Birmingham),GBR,0.55,2.73,218
439849,04/06/2018,Chicken Salad Sandwich (Edinburgh),GBR,0.7,3.5,136
439850,05/06/2018,Tomato Juice (Kirkland),USA,0.38,1.92,271
439851,06/06/2018,Chicken Salad Sandwich (Madison),USA,0.84,4.18,161
439852,07/06/2018,Porridge (Madison),USA,0.48,2.42,262
439853,08/06/2018,Chocolate Chip Muffin (Birmingham),GBR,0.34,1.68,240
439854,09/06/2018,Blueberry Muffin (Kraków),POL,0.63,3.16,249
439855,10/06/2018,Blueberry Muffin (Glasgow),GBR,0.51,2.55,382
439856,11/06/2018,Sparkling Water (Austin),USA,0.81,4.06,205
439857,12/06/2018,Tuna Melt Panini (Brussels),BEL,0.48,2.42,386
439858,13/06/2018,Coffee (Seattle),USA,0.59,2.93,360
439859,14/06/2018,Fruit Box (Geneva),CHE,1,4.99,143
439860,15/06/2018,Butter Croissant (Stockholm),SWE,0.97,4.87,245
439861,16/06/2018,Tuna Melt Panini (Dresden),DEU,0.79,3.96,58
439862,17/06/2018,Butter Croissant (Munich),DEU,0.55,2.75,211
439863,18/06/2018,Cheese & Pickle Sandwich (Geneva),CHE,1.1,5.5,244
439864,19/06/2018,Peach Juice (Manchester),GBR,0.79,3.96,195
439865,20/06/2018,Blueberry Muffin (Portland),USA,0.69,3.46,183
439866,21/06/2018,Cheese & Pickle Sandwich (Stuttgart),DEU,0.79,3.93,222
439867,22/06/2018,Tomato Juice (Stuttgart),DEU,0.73,3.64,219
439868,23/06/2018,Coffee (Katowice),POL,1,5,131
439869,24/06/2018,Green Tea (Stockholm),SWE,0.81,4.05,72
439870,25/06/2018,Chicken Salad Sandwich (Strasbourg),FRA,0.96,4.82,324
439871,26/06/2018,Fruit Box (Manchester),GBR,0.46,2.31,93
439872,27/06/2018,Tuna Melt Panini (Portland),USA,0.45,2.26,346
439873,28/06/2018,Chicken Fajita Wrap (Munich),DEU,0.89,4.43,279
439874,29/06/2018,Tomato Juice (Austin),USA,0.31,1.57,389
439875,30/06/2018,BLT Sandwich (Kirkland),USA,0.73,3.64,391
439876,01/07/2018,Chicken Fajita Wrap (Canberra),AUS,0.8,4,273
439877,02/07/2018,Tuna Melt Panini (Geneva),CHE,0.61,3.05,377
439878,03/07/2018,Chocolate Twist (Hamburg),DEU,0.95,4.73,368
439879,04/07/2018,Blueberry Muffin (Melbourne),AUS,0.57,2.83,300
439880,05/07/2018,Green Tea (Boston),USA,0.56,2.78,230
439881,06/07/2018,Apple Juice (San Diego),USA,0.9,4.49,363
439882,07/07/2018,Ham & Cheese Toastie (Strasbourg),FRA,0.83,4.13,161
439883,08/07/2018,Butter Croissant (Berlin),DEU,0.88,4.39,207
439884,09/07/2018,Tomato Juice (London),GBR,0.43,2.17,271
439885,10/07/2018,Cheese & Pickle Sandwich (Hamburg),DEU,1.07,5.37,299
439886,11/07/2018,Chicken Salad Sandwich (Galway),IRL,0.73,3.64,170
439887,12/07/2018,Blueberry Muffin (Cardiff),GBR,0.32,1.59,398
439888,13/07/2018,Green Tea (Hamburg),DEU,0.55,2.73,331
439889,14/07/2018,Peach Juice (Dresden),DEU,0.33,1.67,207
439890,15/07/2018,Sparkling Water (Austin),USA,0.81,4.04,123
439891,16/07/2018,Lemon & Ginger Tea (Sønderborg),DNK,0.72,3.59,246
439892,17/07/2018,Ham & Cheese Toastie (Melbourne),AUS,0.77,3.84,127
439893,18/07/2018,Chocolate Chip Muffin (Boston),USA,0.91,4.57,340
439894,19/07/2018,Tuna Melt Panini (San Diego),USA,1.03,5.15,73
439895,20/07/2018,Porridge (Dresden),DEU,0.66,3.31,230
439896,21/07/2018,Coffee (Copenhagan),DNK,0.41,2.06,310
439897,22/07/2018,Tomato Juice (Munich),DEU,1.05,5.27,193
439898,23/07/2018,Fruit Box (Gdańsk),POL,0.82,4.12,232
439899,24/07/2018,Tuna Melt Panini (Tromsø),NOR,0.59,2.96,274
439900,25/07/2018,Fruit Box (Munich),DEU,0.95,4.76,106
439901,26/07/2018,Apple Juice (Kraków),POL,0.7,3.5,240
439902,27/07/2018,Granola Bar (Berlin),DEU,0.3,1.52,101
439903,28/07/2018,Sparkling Water (Cardiff),GBR,0.35,1.77,280
439904,29/07/2018,Green Tea (Manchester),GBR,0.73,3.65,332
439905,30/07/2018,Ham & Cheese Toastie (Albuquerque),USA,0.73,3.63,235
439906,31/07/2018,Chocolate Twist (Paris),FRA,0.8,3.98,69
439907,01/08/2018,Fruit Box (Albuquerque),USA,0.69,3.44,149
439908,02/08/2018,Sparkling Water (Potsdam),DEU,0.55,2.73,64
439909,03/08/2018,Toast (Albuquerque),USA,0.4,1.98,76
439910,04/08/2018,Peach Juice (Edinburgh),GBR,0.86,4.32,167
439911,05/08/2018,Tea (Canberra),AUS,0.42,2.1,365
439912,06/08/2018,Toast (Kirkland),USA,0.48,2.38,132
439913,07/08/2018,Blueberry Muffin (Strasbourg),FRA,0.99,4.96,380
439914,08/08/2018,Chocolate Chip Muffin (Odense),DNK,0.39,1.97,302
439915,09/08/2018,Orange Juice (Odense),DNK,1.08,5.42,357
439916,10/08/2018,Peach Juice (Brussels),BEL,1.04,5.2,267
439917,11/08/2018,Tea (Paris),FRA,1.02,5.12,169
439918,12/08/2018,Chicken Fajita Wrap (Portland),USA,0.71,3.57,223
439919,13/08/2018,Apple Juice (Glasgow),GBR,0.95,4.77,397
439920,14/08/2018,Almond Croissant (Paris),FRA,1.09,5.43,188
439921,15/08/2018,Chocolate Chip Muffin (Copenhagan),DNK,0.83,4.13,68
439922,16/08/2018,Tuna Melt Panini (Glasgow),GBR,0.5,2.52,88
439923,17/08/2018,Tomato Juice (Geneva),CHE,0.51,2.57,103
439924,18/08/2018,Ham & Cheese Toastie (Albuquerque),USA,1.03,5.15,93
439925,19/08/2018,Chicken Fajita Wrap (London),GBR,0.35,1.74,82
439926,20/08/2018,Toast (Dresden),DEU,1.09,5.45,250
439927,21/08/2018,Orange Juice (Melbourne),AUS,0.76,3.81,80
439928,22/08/2018,Apple Juice (San Francisco),USA,1.07,5.36,105
439929,23/08/2018,Lemon & Ginger Tea (Stockholm),SWE,0.99,4.95,276
439930,24/08/2018,Granola Bar (San Diego),USA,0.74,3.7,65
439931,25/08/2018,Apple Juice (Lille),FRA,0.57,2.83,80
439932,26/08/2018,Chicken Fajita Wrap (Sønderborg),DNK,1.03,5.14,112
439933,27/08/2018,Apple Juice (Galway),IRL,0.81,4.06,226
439934,28/08/2018,Lemon & Ginger Tea (Kraków),POL,0.33,1.65,359
439935,29/08/2018,Chicken Salad Sandwich (Canberra),AUS,0.41,2.07,300
439936,30/08/2018,Butter Croissant (Sønderborg),DNK,1.04,5.22,322
439937,31/08/2018,Chicken Fajita Wrap (Lille),FRA,0.59,2.94,219
439938,01/09/2018,Cheese & Pickle Sandwich (Geneva),CHE,0.53,2.65,315
439939,02/09/2018,Chicken Fajita Wrap (Edinburgh),GBR,0.75,3.75,364
439940,03/09/2018,Orange Juice (Sydney),AUS,1.1,5.49,184
439941,04/09/2018,Sparkling Water (London),GBR,0.62,3.11,263
439942,05/09/2018,Tuna Melt Panini (Sønderborg),DNK,0.63,3.15,53
439943,06/09/2018,Almond Croissant (Cardiff),GBR,0.66,3.28,217
439944,07/09/2018,BLT Sandwich (San Francisco),USA,0.5,2.51,325
439945,08/09/2018,Still Water (Geneva),CHE,0.67,3.34,380
439946,09/09/2018,Cheese & Pickle Sandwich (Seattle),USA,0.6,3,318
439947,10/09/2018,Toast (Lille),FRA,0.62,3.09,121
439948,11/09/2018,Peach Juice (Portland),USA,0.5,2.51,271
439949,12/09/2018,Ham & Cheese Toastie (Stockholm),SWE,0.63,3.15,357
439950,13/09/2018,Lemon & Ginger Tea (Geneva),CHE,0.63,3.13,291
439951,14/09/2018,Fruit Box (Portland),USA,0.98,4.9,373
439952,15/09/2018,Still Water (Katowice),POL,0.55,2.74,221
439953,16/09/2018,Chicken Salad Sandwich (Galway),IRL,0.35,1.77,92
439954,17/09/2018,Granola Bar (Gdańsk),POL,1.08,5.4,230
439955,18/09/2018,Tuna Melt Panini (Portland),USA,0.51,2.56,257
439956,19/09/2018,Cheese & Pickle Sandwich (Kraków),POL,1.03,5.13,338
439957,20/09/2018,Blueberry Muffin (Graz),AUT,0.69,3.47,267
439958,21/09/2018,Chicken Salad Sandwich (Salzburg),AUT,0.91,4.53,284
439959,22/09/2018,Tomato Juice (Odense),DNK,0.56,2.8,300
439960,23/09/2018,Almond Croissant (San Diego),USA,0.98,4.89,94
439961,24/09/2018,Granola Bar (London),GBR,0.9,4.49,128
439962,25/09/2018,Chicken Salad Sandwich (Manchester),GBR,0.54,2.68,244
439963,26/09/2018,Chocolate Twist (Seattle),USA,0.32,1.62,253
439964,27/09/2018,Sparkling Water (Strasbourg),FRA,1.03,5.16,90
439965,28/09/2018,Peach Juice (Stuttgart),DEU,1.01,5.07,65
439966,29/09/2018,Ham & Cheese Toastie (Stuttgart),DEU,0.55,2.77,185
439967,30/09/2018,Toast (Southampton),GBR,0.38,1.92,217
439968,01/10/2018,Orange Juice (Southampton),GBR,0.58,2.88,131
439969,02/10/2018,Peach Juice (Brussels),BEL,1.08,5.41,368
439970,03/10/2018,Chicken Fajita Wrap (Gdańsk),POL,0.51,2.56,108
439971,04/10/2018,Tuna Melt Panini (Sønderborg),DNK,0.58,2.89,63
439972,05/10/2018,Butter Croissant (Odense),DNK,0.89,4.43,400
439973,06/10/2018,Sparkling Water (Copenhagan),DNK,0.78,3.91,95
439974,07/10/2018,Chocolate Twist (Melbourne),AUS,0.31,1.56,159
439975,08/10/2018,Ham & Cheese Toastie (Albuquerque),USA,0.31,1.53,325
439976,09/10/2018,Cheese & Pickle Sandwich (Lille),FRA,0.98,4.91,256
439977,10/10/2018,Toast (Edinburgh),GBR,0.34,1.71,367
439978,11/10/2018,Blueberry Muffin (Munich),DEU,0.93,4.65,277
439979,12/10/2018,Tuna Melt Panini (Berlin),DEU,0.65,3.27,201
439980,13/10/2018,Chocolate Chip Muffin (Strasbourg),FRA,0.6,2.99,355
439981,14/10/2018,Almond Croissant (Cardiff),GBR,0.52,2.58,73
439982,15/10/2018,Almond Croissant (Hamburg),DEU,1.07,5.33,194
439983,16/10/2018,Granola Bar (Boston),USA,0.45,2.25,182
439984,17/10/2018,Chocolate Chip Muffin (Galway),IRL,0.62,3.1,335
439985,18/10/2018,Still Water (Madison),USA,0.74,3.72,337
439986,19/10/2018,Tea (Dresden),DEU,0.9,4.48,266
439987,20/10/2018,Chocolate Twist (Hamilton),NZL,0.33,1.64,291
439988,21/10/2018,Tea (Austin),USA,0.8,3.98,56
439989,22/10/2018,Fruit Box (Birmingham),GBR,0.6,3,174
439990,23/10/2018,Chicken Fajita Wrap (Manchester),GBR,0.61,3.06,234
439991,24/10/2018,Lemon & Ginger Tea (Dublin),IRL,0.93,4.63,61
439992,25/10/2018,Orange Juice (Seattle),USA,0.81,4.05,383
439993,26/10/2018,Chicken Salad Sandwich (Kraków),POL,0.8,4.01,371
439994,27/10/2018,Almond Croissant (Kraków),POL,0.41,2.05,344
439995,28/10/2018,Tomato Juice (Stuttgart),DEU,0.77,3.86,318
439996,29/10/2018,Still Water (Graz),AUT,0.71,3.53,60
439997,30/10/2018,Coffee (Kraków),POL,0.41,2.03,163
439998,31/10/2018,Porridge (Sønderborg),DNK,0.57,2.86,306
439999,01/11/2018,Porridge (Cardiff),GBR,0.39,1.97,301
440000,02/11/2018,Peach Juice (Stuttgart),DEU,0.31,1.53,126
440001,03/11/2018,Orange Juice (Boston),USA,0.69,3.46,301
440002,04/11/2018,Tea (Brussels),BEL,0.8,3.99,263
440003,05/11/2018,Coffee (Munich),DEU,0.88,4.38,347
440004,06/11/2018,Fruit Box (Odense),DNK,0.77,3.83,206
440005,07/11/2018,Fruit Box (Austin),USA,1.05,5.23,149
440006,08/11/2018,Almond Croissant (Cardiff),GBR,0.93,4.63,338
440007,09/11/2018,Granola Bar (Vancouver),CAN,0.6,3.01,101
440008,10/11/2018,Ham & Cheese Toastie (Dresden),DEU,0.4,1.99,65
440009,11/11/2018,Blueberry Muffin (Gdańsk),POL,0.3,1.51,321
440010,12/11/2018,Green Tea (Toulouse),FRA,0.95,4.77,286
440011,13/11/2018,Apple Juice (Stuttgart),DEU,1,5.02,183
440012,14/11/2018,Almond Croissant (Galway),IRL,0.5,2.51,167
440013,15/11/2018,Peach Juice (Graz),AUT,0.78,3.88,89
440014,16/11/2018,Chicken Salad Sandwich (Stuttgart),DEU,0.35,1.76,316
440015,17/11/2018,Toast (Salzburg),AUT,1.07,5.37,375
440016,18/11/2018,Still Water (Strasbourg),FRA,0.6,3.01,142
440017,19/11/2018,Sparkling Water (Madison),USA,0.81,4.06,262
440018,20/11/2018,Tea (Katowice),POL,0.94,4.7,101
440019,21/11/2018,Sparkling Water (Austin),USA,0.33,1.66,134
440020,22/11/2018,Fruit Box (Toronto),CAN,0.7,3.49,364
440021,23/11/2018,Blueberry Muffin (Salzburg),AUT,0.99,4.95,255
440022,24/11/2018,Butter Croissant (Dresden),DEU,0.65,3.23,51
440023,25/11/2018,Chocolate Chip Muffin (Manchester),GBR,0.85,4.27,109
440024,26/11/2018,Chocolate Chip Muffin (Katowice),POL,0.74,3.72,146
440025,27/11/2018,Blueberry Muffin (Manchester),GBR,0.31,1.56,336
440026,28/11/2018,Cheese & Pickle Sandwich (Lausanne),CHE,0.83,4.17,130
440027,29/11/2018,Almond Croissant (Gdańsk),POL,0.85,4.27,124
440028,30/11/2018,Sparkling Water (Vancouver),CAN,0.76,3.8,333
440029,01/12/2018,Cheese & Pickle Sandwich (Lille),FRA,0.82,4.08,177
440030,02/12/2018,Sparkling Water (Sydney),AUS,0.51,2.54,192
440031,03/12/2018,Tea (San Francisco),USA,0.58,2.88,369
440032,04/12/2018,Granola Bar (Birmingham),GBR,0.91,4.56,167
440033,05/12/2018,Toast (Katowice),POL,0.53,2.66,102
440034,06/12/2018,Granola Bar (Birmingham),GBR,0.34,1.69,162
440035,07/12/2018,Orange Juice (Birmingham),GBR,0.74,3.72,354
440036,08/12/2018,Sparkling Water (Stockholm),SWE,0.38,1.9,147
440037,09/12/2018,Porridge (San Diego),USA,0.75,3.77,233
440038,10/12/2018,Granola Bar (Toulouse),FRA,0.61,3.04,390
440039,11/12/2018,Butter Croissant (Salzburg),AUT,0.51,2.55,84
440040,12/12/2018,Butter Croissant (Odense),DNK,0.47,2.36,293
440041,13/12/2018,Chicken Fajita Wrap (Kirkland),USA,0.83,4.13,361
440042,14/12/2018,Sparkling Water (London),GBR,0.4,1.99,173
440043,15/12/2018,Still Water (Seattle),USA,0.31,1.53,65
440044,16/12/2018,Still Water (Salzburg),AUT,0.77,3.85,125
440045,17/12/2018,Apple Juice (Toronto),CAN,0.45,2.26,90
440046,18/12/2018,Tomato Juice (Berlin),DEU,0.44,2.18,239
440047,19/12/2018,Toast (Copenhagan),DNK,0.83,4.14,259
440048,20/12/2018,BLT Sandwich (Graz),AUT,1.03,5.13,206
440049,21/12/2018,Chocolate Twist (Dublin),IRL,1.09,5.45,200
440050,22/12/2018,Blueberry Muffin (Tromsø),NOR,0.57,2.87,399
440051,23/12/2018,Apple Juice (Manchester),GBR,0.47,2.35,65
440052,24/12/2018,Chocolate Chip Muffin (Vancouver),CAN,0.61,3.04,52
440053,25/12/2018,Tuna Melt Panini (Lausanne),CHE,1.07,5.33,245
440054,26/12/2018,Fruit Box (Katowice),POL,0.62,3.09,66
440055,27/12/2018,Chicken Fajita Wrap (Madison),USA,0.91,4.57,384
440056,28/12/2018,Almond Croissant (Albuquerque),USA,0.73,3.64,228
440057,29/12/2018,BLT Sandwich (Kirkland),USA,0.76,3.81,72
440058,30/12/2018,Coffee (Albuquerque),USA,0.95,4.73,217
440059,31/12/2018,Butter Croissant (Katowice),POL,0.33,1.67,134
440060,01/01/2018,Butter Croissant (Munich),DEU,0.79,3.94,301
440061,02/01/2018,Still Water (Seattle),USA,0.43,2.15,298
440062,03/01/2018,Orange Juice (Salzburg),AUT,0.91,4.56,164
