Order ID,Date,Product,Country Code,  UnitCost  ,  UnitPrice  ,SalesQuantity
439728,2/4/2018,Apple Juice (Copenhagan),DNK,1.02,5.12,273
439729,2/5/2018,Apple Juice (Seattle),USA,0.99,4.94,178
439730,2/6/2018,Blueberry Muffin (Melbourne),AUS,0.87,4.33,277
439731,2/7/2018,Granola Bar (Hamilton),NZL,0.44,2.18,139
439732,2/8/2018,Tea (Melbourne),AUS,0.95,4.75,255
439733,2/9/2018,Sparkling Water (Manchester),GBR,0.88,4.4,87
439734,2/10/2018,Tea (Berlin),DEU,0.84,4.19,92
439735,2/11/2018,Blueberry Muffin (Edinburgh),GBR,0.93,4.63,119
439736,2/12/2018,Peach Juice (San Francisco),USA,0.36,1.78,86
439737,2/13/2018,Tuna Melt Panini (Munich),DEU,1.05,5.26,169
439738,2/14/2018,Tea (Toulouse),FRA,1.01,5.05,230
439739,2/15/2018,Cheese & Pickle Sandwich (Stuttgart),DEU,0.63,3.17,113
439740,2/16/2018,Porridge (Portland),USA,0.9,4.52,70
439741,2/17/2018,Chocolate Chip Muffin (Manchester),GBR,0.84,4.21,94
439742,2/18/2018,Apple Juice (Copenhagan),DNK,0.33,1.63,256
439743,2/19/2018,Sparkling Water (Lausanne),CHE,0.72,3.58,68
439744,2/20/2018,Blueberry Muffin (Paris),FRA,0.74,3.71,295
439745,2/21/2018,Green Tea (Katowice),POL,0.52,2.62,382
439746,2/22/2018,Sparkling Water (Auckland),NZL,0.85,4.23,346
439747,2/23/2018,Sparkling Water (Galway),IRL,0.45,2.23,199
439748,2/24/2018,BLT Sandwich (Berlin),DEU,0.56,2.81,171
439749,2/25/2018,Still Water (Edinburgh),GBR,0.57,2.84,107
439750,2/26/2018,Green Tea (Seattle),USA,0.96,4.79,246
439751,2/27/2018,Chicken Salad Sandwich (Odense),DNK,0.59,2.96,312
439752,2/28/2018,Coffee (Hamburg),DEU,0.34,1.69,200
439753,3/1/2018,Tuna Melt Panini (Portland),USA,0.59,2.95,178
439754,3/2/2018,Almond Croissant (Sønderborg),DNK,0.35,1.77,249
439755,3/3/2018,Porridge (Strasbourg),FRA,0.86,4.31,220
439756,3/4/2018,Chicken Salad Sandwich (Lille),FRA,0.76,3.78,312
439757,3/5/2018,Chocolate Chip Muffin (Glasgow),GBR,0.93,4.63,188
439758,3/6/2018,Fruit Box (Edinburgh),GBR,0.97,4.86,270
439759,3/7/2018,Still Water (Kraków),POL,0.94,4.68,85
439760,3/8/2018,Blueberry Muffin (Toronto),CAN,0.54,2.7,281
439761,3/9/2018,Still Water (Kirkland),USA,0.66,3.31,136
439762,3/10/2018,Peach Juice (Cardiff),GBR,0.94,4.72,92
439763,3/11/2018,Fruit Box (Lausanne),CHE,0.59,2.94,251
439764,3/12/2018,Sparkling Water (Copenhagan),DNK,1.06,5.3,271
439765,3/13/2018,Chicken Fajita Wrap (Sønderborg),DNK,0.62,3.09,369
439766,3/14/2018,Tea (Katowice),POL,1.1,5.49,246
439767,3/15/2018,Butter Croissant (Boston),USA,0.3,1.52,179
439768,3/16/2018,Still Water (Boston),USA,0.35,1.77,349
439769,3/17/2018,Lemon & Ginger Tea (San Francisco),USA,0.65,3.24,389
439770,3/18/2018,Coffee (Lausanne),CHE,0.78,3.92,346
439771,3/19/2018,Chocolate Twist (Melbourne),AUS,0.58,2.9,149
439772,3/20/2018,Green Tea (Kirkland),USA,0.97,4.86,310
439773,3/21/2018,Tea (Brussels),BEL,1.07,5.34,260
439774,3/22/2018,Almond Croissant (Boston),USA,0.85,4.23,337
439775,3/23/2018,Cheese & Pickle Sandwich (Gdańsk),POL,0.39,1.95,368
439776,3/24/2018,Coffee (Tromsø),NOR,0.65,3.26,310
439777,3/25/2018,Blueberry Muffin (Cardiff),GBR,1.09,5.47,379
439778,3/26/2018,Tuna Melt Panini (Stuttgart),DEU,0.45,2.25,346
439779,3/27/2018,Orange Juice (Sydney),AUS,0.41,2.03,260
439780,3/28/2018,Toast (Potsdam),DEU,0.82,4.12,297
439781,3/29/2018,Chocolate Chip Muffin (Boston),USA,0.37,1.87,355
439782,3/30/2018,Cheese & Pickle Sandwich (Graz),AUT,0.68,3.4,328
439783,3/31/2018,Granola Bar (Manchester),GBR,0.35,1.74,65
439784,4/1/2018,Chocolate Chip Muffin (Stuttgart),DEU,0.95,4.74,101
439785,4/2/2018,Toast (San Francisco),USA,1.05,5.26,185
439786,4/3/2018,Chicken Salad Sandwich (Munich),DEU,0.62,3.08,122
439787,4/4/2018,Chicken Salad Sandwich (Sønderborg),DNK,0.73,3.64,250
439788,4/5/2018,Porridge (San Diego),USA,1,4.99,387
439789,4/6/2018,Sparkling Water (Copenhagan),DNK,0.93,4.65,63
439790,4/7/2018,Green Tea (Southampton),GBR,1.1,5.49,349
439791,4/8/2018,Peach Juice (Dresden),DEU,0.82,4.1,98
439792,4/9/2018,Blueberry Muffin (Kraków),POL,1.07,5.37,293
439793,4/10/2018,Peach Juice (Strasbourg),FRA,0.53,2.64,209
439794,4/11/2018,Butter Croissant (Lille),FRA,0.94,4.68,215
439795,4/12/2018,Chicken Salad Sandwich (Seattle),USA,0.42,2.09,125
439796,4/13/2018,Blueberry Muffin (London),GBR,0.92,4.59,150
439797,4/14/2018,Orange Juice (Gdańsk),POL,0.89,4.44,239
439798,4/15/2018,BLT Sandwich (Hamilton),NZL,0.34,1.72,100
439799,4/16/2018,Tuna Melt Panini (Lausanne),CHE,0.45,2.25,353
439800,4/17/2018,BLT Sandwich (Salzburg),AUT,0.8,4.02,178
439801,4/18/2018,Toast (Dublin),IRL,0.63,3.15,194
439802,4/19/2018,Tea (San Diego),USA,0.79,3.94,126
439803,4/20/2018,Orange Juice (Melbourne),AUS,0.84,4.22,284
439804,4/21/2018,Orange Juice (Southampton),GBR,0.36,1.78,146
439805,4/22/2018,Still Water (San Francisco),USA,0.31,1.53,78
439806,4/23/2018,Sparkling Water (Glasgow),GBR,0.86,4.3,76
439807,4/24/2018,Apple Juice (Gdańsk),POL,1.08,5.4,140
439808,4/25/2018,Almond Croissant (Gdańsk),POL,0.82,4.11,114
439809,4/26/2018,Granola Bar (Toronto),CAN,0.85,4.23,236
439810,4/27/2018,Chicken Salad Sandwich (Galway),IRL,0.81,4.07,67
439811,4/28/2018,Peach Juice (Kraków),POL,0.83,4.16,395
439812,4/29/2018,Blueberry Muffin (Katowice),POL,0.83,4.16,221
439813,4/30/2018,Fruit Box (Madison),USA,0.73,3.67,95
439814,5/1/2018,Peach Juice (Kraków),POL,0.58,2.88,132
439815,5/2/2018,Almond Croissant (Auckland),NZL,0.74,3.69,144
439816,5/3/2018,Tomato Juice (Graz),AUT,0.44,2.22,380
439817,5/4/2018,Toast (Cardiff),GBR,1.06,5.32,82
439818,5/5/2018,Tomato Juice (Gdańsk),POL,0.58,2.92,105
439819,5/6/2018,Chocolate Chip Muffin (Birmingham),GBR,0.5,2.51,273
439820,5/7/2018,Toast (Strasbourg),FRA,0.56,2.79,353
439821,5/8/2018,Sparkling Water (Katowice),POL,0.55,2.77,380
439822,5/9/2018,Granola Bar (Boston),USA,0.55,2.77,346
439823,5/10/2018,Butter Croissant (Berlin),DEU,0.44,2.18,396
439824,5/11/2018,Chicken Fajita Wrap (Copenhagan),DNK,0.59,2.94,60
439825,5/12/2018,BLT Sandwich (Vancouver),CAN,0.72,3.58,121
439826,5/13/2018,Ham & Cheese Toastie (Edinburgh),GBR,0.86,4.29,268
439827,5/14/2018,BLT Sandwich (Austin),USA,0.77,3.84,245
439828,5/15/2018,Sparkling Water (Graz),AUT,0.3,1.52,134
439829,5/16/2018,Blueberry Muffin (Seattle),USA,0.61,3.05,169
439830,5/17/2018,Cheese & Pickle Sandwich (Cardiff),GBR,0.67,3.33,347
439831,5/18/2018,Tuna Melt Panini (Gdańsk),POL,1.04,5.18,225
439832,5/19/2018,Tuna Melt Panini (Stockholm),SWE,0.91,4.57,250
439833,5/20/2018,Still Water (Sønderborg),DNK,1.1,5.48,190
439834,5/21/2018,Peach Juice (Stockholm),SWE,0.42,2.09,255
439835,5/22/2018,Chocolate Chip Muffin (Auckland),NZL,0.48,2.38,363
439836,5/23/2018,Cheese & Pickle Sandwich (Hamburg),DEU,0.57,2.87,393
439837,5/24/2018,Apple Juice (Stuttgart),DEU,0.43,2.16,332
439838,5/25/2018,Toast (Portland),USA,0.72,3.59,137
439839,5/26/2018,Ham & Cheese Toastie (Brussels),BEL,0.62,3.12,261
439840,5/27/2018,Still Water (Dresden),DEU,0.52,2.61,382
439841,5/28/2018,Still Water (Salzburg),AUT,0.42,2.1,261
439842,5/29/2018,Lemon & Ginger Tea (Potsdam),DEU,0.8,4.01,115
439843,5/30/2018,Coffee (Brussels),BEL,0.31,1.53,397
439844,5/31/2018,Almond Croissant (Geneva),CHE,0.36,1.82,313
439845,6/1/2018,Sparkling Water (Hamburg),DEU,0.99,4.97,312
439846,6/2/2018,Fruit Box (Stockholm),SWE,0.52,2.59,98
439847,6/3/2018,BLT Sandwich (Melbourne),AUS,0.47,2.35,102
439848,6/4/2018,Porridge (Birmingham),GBR,0.55,2.73,218
439849,6/5/2018,Chicken Salad Sandwich (Edinburgh),GBR,0.7,3.5,136
439850,6/6/2018,Tomato Juice (Kirkland),USA,0.38,1.92,271
439851,6/7/2018,Chicken Salad Sandwich (Madison),USA,0.84,4.18,161
439852,6/8/2018,Porridge (Madison),USA,0.48,2.42,262
439853,6/9/2018,Chocolate Chip Muffin (Birmingham),GBR,0.34,1.68,240
439854,6/10/2018,Blueberry Muffin (Kraków),POL,0.63,3.16,249
439855,6/11/2018,Blueberry Muffin (Glasgow),GBR,0.51,2.55,382
439856,6/12/2018,Sparkling Water (Austin),USA,0.81,4.06,205
439857,6/13/2018,Tuna Melt Panini (Brussels),BEL,0.48,2.42,386
439858,6/14/2018,Coffee (Seattle),USA,0.59,2.93,360
439859,6/15/2018,Fruit Box (Geneva),CHE,1,4.99,143
439860,6/16/2018,Butter Croissant (Stockholm),SWE,0.97,4.87,245
439861,6/17/2018,Tuna Melt Panini (Dresden),DEU,0.79,3.96,58
439862,6/18/2018,Butter Croissant (Munich),DEU,0.55,2.75,211
439863,6/19/2018,Cheese & Pickle Sandwich (Geneva),CHE,1.1,5.5,244
439864,6/20/2018,Peach Juice (Manchester),GBR,0.79,3.96,195
439865,6/21/2018,Blueberry Muffin (Portland),USA,0.69,3.46,183
439866,6/22/2018,Cheese & Pickle Sandwich (Stuttgart),DEU,0.79,3.93,222
439867,6/23/2018,Tomato Juice (Stuttgart),DEU,0.73,3.64,219
439868,6/24/2018,Coffee (Katowice),POL,1,5,131
439869,6/25/2018,Green Tea (Stockholm),SWE,0.81,4.05,72
439870,6/26/2018,Chicken Salad Sandwich (Strasbourg),FRA,0.96,4.82,324
439871,6/27/2018,Fruit Box (Manchester),GBR,0.46,2.31,93
439872,6/28/2018,Tuna Melt Panini (Portland),USA,0.45,2.26,346
439873,6/29/2018,Chicken Fajita Wrap (Munich),DEU,0.89,4.43,279
439874,6/30/2018,Tomato Juice (Austin),USA,0.31,1.57,389
439875,7/1/2018,BLT Sandwich (Kirkland),USA,0.73,3.64,391
439876,7/2/2018,Chicken Fajita Wrap (Canberra),AUS,0.8,4,273
439877,7/3/2018,Tuna Melt Panini (Geneva),CHE,0.61,3.05,377
439878,7/4/2018,Chocolate Twist (Hamburg),DEU,0.95,4.73,368
439879,7/5/2018,Blueberry Muffin (Melbourne),AUS,0.57,2.83,300
439880,7/6/2018,Green Tea (Boston),USA,0.56,2.78,230
439881,7/7/2018,Apple Juice (San Diego),USA,0.9,4.49,363
439882,7/8/2018,Ham & Cheese Toastie (Strasbourg),FRA,0.83,4.13,161
439883,7/9/2018,Butter Croissant (Berlin),DEU,0.88,4.39,207
439884,7/10/2018,Tomato Juice (London),GBR,0.43,2.17,271
439885,7/11/2018,Cheese & Pickle Sandwich (Hamburg),DEU,1.07,5.37,299
439886,7/12/2018,Chicken Salad Sandwich (Galway),IRL,0.73,3.64,170
439887,7/13/2018,Blueberry Muffin (Cardiff),GBR,0.32,1.59,398
439888,7/14/2018,Green Tea (Hamburg),DEU,0.55,2.73,331
439889,7/15/2018,Peach Juice (Dresden),DEU,0.33,1.67,207
439890,7/16/2018,Sparkling Water (Austin),USA,0.81,4.04,123
439891,7/17/2018,Lemon & Ginger Tea (Sønderborg),DNK,0.72,3.59,246
439892,7/18/2018,Ham & Cheese Toastie (Melbourne),AUS,0.77,3.84,127
439893,7/19/2018,Chocolate Chip Muffin (Boston),USA,0.91,4.57,340
439894,7/20/2018,Tuna Melt Panini (San Diego),USA,1.03,5.15,73
439895,7/21/2018,Porridge (Dresden),DEU,0.66,3.31,230
439896,7/22/2018,Coffee (Copenhagan),DNK,0.41,2.06,310
439897,7/23/2018,Tomato Juice (Munich),DEU,1.05,5.27,193
439898,7/24/2018,Fruit Box (Gdańsk),POL,0.82,4.12,232
439899,7/25/2018,Tuna Melt Panini (Tromsø),NOR,0.59,2.96,274
439900,7/26/2018,Fruit Box (Munich),DEU,0.95,4.76,106
439901,7/27/2018,Apple Juice (Kraków),POL,0.7,3.5,240
439902,7/28/2018,Granola Bar (Berlin),DEU,0.3,1.52,101
439903,7/29/2018,Sparkling Water (Cardiff),GBR,0.35,1.77,280
439904,7/30/2018,Green Tea (Manchester),GBR,0.73,3.65,332
439905,7/31/2018,Ham & Cheese Toastie (Albuquerque),USA,0.73,3.63,235
439906,8/1/2018,Chocolate Twist (Paris),FRA,0.8,3.98,69
439907,8/2/2018,Fruit Box (Albuquerque),USA,0.69,3.44,149
439908,8/3/2018,Sparkling Water (Potsdam),DEU,0.55,2.73,64
439909,8/4/2018,Toast (Albuquerque),USA,0.4,1.98,76
439910,8/5/2018,Peach Juice (Edinburgh),GBR,0.86,4.32,167
439911,8/6/2018,Tea (Canberra),AUS,0.42,2.1,365
439912,8/7/2018,Toast (Kirkland),USA,0.48,2.38,132
439913,8/8/2018,Blueberry Muffin (Strasbourg),FRA,0.99,4.96,380
439914,8/9/2018,Chocolate Chip Muffin (Odense),DNK,0.39,1.97,302
439915,8/10/2018,Orange Juice (Odense),DNK,1.08,5.42,357
439916,8/11/2018,Peach Juice (Brussels),BEL,1.04,5.2,267
439917,8/12/2018,Tea (Paris),FRA,1.02,5.12,169
439918,8/13/2018,Chicken Fajita Wrap (Portland),USA,0.71,3.57,223
439919,8/14/2018,Apple Juice (Glasgow),GBR,0.95,4.77,397
439920,8/15/2018,Almond Croissant (Paris),FRA,1.09,5.43,188
439921,8/16/2018,Chocolate Chip Muffin (Copenhagan),DNK,0.83,4.13,68
439922,8/17/2018,Tuna Melt Panini (Glasgow),GBR,0.5,2.52,88
439923,8/18/2018,Tomato Juice (Geneva),CHE,0.51,2.57,103
439924,8/19/2018,Ham & Cheese Toastie (Albuquerque),USA,1.03,5.15,93
439925,8/20/2018,Chicken Fajita Wrap (London),GBR,0.35,1.74,82
439926,8/21/2018,Toast (Dresden),DEU,1.09,5.45,250
439927,8/22/2018,Orange Juice (Melbourne),AUS,0.76,3.81,80
439928,8/23/2018,Apple Juice (San Francisco),USA,1.07,5.36,105
439929,8/24/2018,Lemon & Ginger Tea (Stockholm),SWE,0.99,4.95,276
439930,8/25/2018,Granola Bar (San Diego),USA,0.74,3.7,65
439931,8/26/2018,Apple Juice (Lille),FRA,0.57,2.83,80
439932,8/27/2018,Chicken Fajita Wrap (Sønderborg),DNK,1.03,5.14,112
439933,8/28/2018,Apple Juice (Galway),IRL,0.81,4.06,226
439934,8/29/2018,Lemon & Ginger Tea (Kraków),POL,0.33,1.65,359
439935,8/30/2018,Chicken Salad Sandwich (Canberra),AUS,0.41,2.07,300
439936,8/31/2018,Butter Croissant (Sønderborg),DNK,1.04,5.22,322
439937,9/1/2018,Chicken Fajita Wrap (Lille),FRA,0.59,2.94,219
439938,9/2/2018,Cheese & Pickle Sandwich (Geneva),CHE,0.53,2.65,315
439939,9/3/2018,Chicken Fajita Wrap (Edinburgh),GBR,0.75,3.75,364
439940,9/4/2018,Orange Juice (Sydney),AUS,1.1,5.49,184
439941,9/5/2018,Sparkling Water (London),GBR,0.62,3.11,263
439942,9/6/2018,Tuna Melt Panini (Sønderborg),DNK,0.63,3.15,53
439943,9/7/2018,Almond Croissant (Cardiff),GBR,0.66,3.28,217
439944,9/8/2018,BLT Sandwich (San Francisco),USA,0.5,2.51,325
439945,9/9/2018,Still Water (Geneva),CHE,0.67,3.34,380
439946,9/10/2018,Cheese & Pickle Sandwich (Seattle),USA,0.6,3,318
439947,9/11/2018,Toast (Lille),FRA,0.62,3.09,121
439948,9/12/2018,Peach Juice (Portland),USA,0.5,2.51,271
439949,9/13/2018,Ham & Cheese Toastie (Stockholm),SWE,0.63,3.15,357
439950,9/14/2018,Lemon & Ginger Tea (Geneva),CHE,0.63,3.13,291
439951,9/15/2018,Fruit Box (Portland),USA,0.98,4.9,373
439952,9/16/2018,Still Water (Katowice),POL,0.55,2.74,221
439953,9/17/2018,Chicken Salad Sandwich (Galway),IRL,0.35,1.77,92
439954,9/18/2018,Granola Bar (Gdańsk),POL,1.08,5.4,230
439955,9/19/2018,Tuna Melt Panini (Portland),USA,0.51,2.56,257
439956,9/20/2018,Cheese & Pickle Sandwich (Kraków),POL,1.03,5.13,338
439957,9/21/2018,Blueberry Muffin (Graz),AUT,0.69,3.47,267
439958,9/22/2018,Chicken Salad Sandwich (Salzburg),AUT,0.91,4.53,284
439959,9/23/2018,Tomato Juice (Odense),DNK,0.56,2.8,300
439960,9/24/2018,Almond Croissant (San Diego),USA,0.98,4.89,94
439961,9/25/2018,Granola Bar (London),GBR,0.9,4.49,128
439962,9/26/2018,Chicken Salad Sandwich (Manchester),GBR,0.54,2.68,244
439963,9/27/2018,Chocolate Twist (Seattle),USA,0.32,1.62,253
439964,9/28/2018,Sparkling Water (Strasbourg),FRA,1.03,5.16,90
439965,9/29/2018,Peach Juice (Stuttgart),DEU,1.01,5.07,65
439966,9/30/2018,Ham & Cheese Toastie (Stuttgart),DEU,0.55,2.77,185
439967,10/1/2018,Toast (Southampton),GBR,0.38,1.92,217
439968,10/2/2018,Orange Juice (Southampton),GBR,0.58,2.88,131
439969,10/3/2018,Peach Juice (Brussels),BEL,1.08,5.41,368
439970,10/4/2018,Chicken Fajita Wrap (Gdańsk),POL,0.51,2.56,108
439971,10/5/2018,Tuna Melt Panini (Sønderborg),DNK,0.58,2.89,63
439972,10/6/2018,Butter Croissant (Odense),DNK,0.89,4.43,400
439973,10/7/2018,Sparkling Water (Copenhagan),DNK,0.78,3.91,95
439974,10/8/2018,Chocolate Twist (Melbourne),AUS,0.31,1.56,159
439975,10/9/2018,Ham & Cheese Toastie (Albuquerque),USA,0.31,1.53,325
439976,10/10/2018,Cheese & Pickle Sandwich (Lille),FRA,0.98,4.91,256
439977,10/11/2018,Toast (Edinburgh),GBR,0.34,1.71,367
439978,10/12/2018,Blueberry Muffin (Munich),DEU,0.93,4.65,277
439979,10/13/2018,Tuna Melt Panini (Berlin),DEU,0.65,3.27,201
439980,10/14/2018,Chocolate Chip Muffin (Strasbourg),FRA,0.6,2.99,355
439981,10/15/2018,Almond Croissant (Cardiff),GBR,0.52,2.58,73
439982,10/16/2018,Almond Croissant (Hamburg),DEU,1.07,5.33,194
439983,10/17/2018,Granola Bar (Boston),USA,0.45,2.25,182
439984,10/18/2018,Chocolate Chip Muffin (Galway),IRL,0.62,3.1,335
439985,10/19/2018,Still Water (Madison),USA,0.74,3.72,337
439986,10/20/2018,Tea (Dresden),DEU,0.9,4.48,266
439987,10/21/2018,Chocolate Twist (Hamilton),NZL,0.33,1.64,291
439988,10/22/2018,Tea (Austin),USA,0.8,3.98,56
439989,10/23/2018,Fruit Box (Birmingham),GBR,0.6,3,174
439990,10/24/2018,Chicken Fajita Wrap (Manchester),GBR,0.61,3.06,234
439991,10/25/2018,Lemon & Ginger Tea (Dublin),IRL,0.93,4.63,61
439992,10/26/2018,Orange Juice (Seattle),USA,0.81,4.05,383
439993,10/27/2018,Chicken Salad Sandwich (Kraków),POL,0.8,4.01,371
439994,10/28/2018,Almond Croissant (Kraków),POL,0.41,2.05,344
439995,10/29/2018,Tomato Juice (Stuttgart),DEU,0.77,3.86,318
439996,10/30/2018,Still Water (Graz),AUT,0.71,3.53,60
439997,10/31/2018,Coffee (Kraków),POL,0.41,2.03,163
439998,11/1/2018,Porridge (Sønderborg),DNK,0.57,2.86,306
439999,11/2/2018,Porridge (Cardiff),GBR,0.39,1.97,301
440000,11/3/2018,Peach Juice (Stuttgart),DEU,0.31,1.53,126
440001,11/4/2018,Orange Juice (Boston),USA,0.69,3.46,301
440002,11/5/2018,Tea (Brussels),BEL,0.8,3.99,263
440003,11/6/2018,Coffee (Munich),DEU,0.88,4.38,347
440004,11/7/2018,Fruit Box (Odense),DNK,0.77,3.83,206
440005,11/8/2018,Fruit Box (Austin),USA,1.05,5.23,149
440006,11/9/2018,Almond Croissant (Cardiff),GBR,0.93,4.63,338
440007,11/10/2018,Granola Bar (Vancouver),CAN,0.6,3.01,101
440008,11/11/2018,Ham & Cheese Toastie (Dresden),DEU,0.4,1.99,65
440009,11/12/2018,Blueberry Muffin (Gdańsk),POL,0.3,1.51,321
440010,11/13/2018,Green Tea (Toulouse),FRA,0.95,4.77,286
440011,11/14/2018,Apple Juice (Stuttgart),DEU,1,5.02,183
440012,11/15/2018,Almond Croissant (Galway),IRL,0.5,2.51,167
440013,11/16/2018,Peach Juice (Graz),AUT,0.78,3.88,89
440014,11/17/2018,Chicken Salad Sandwich (Stuttgart),DEU,0.35,1.76,316
440015,11/18/2018,Toast (Salzburg),AUT,1.07,5.37,375
440016,11/19/2018,Still Water (Strasbourg),FRA,0.6,3.01,142
440017,11/20/2018,Sparkling Water (Madison),USA,0.81,4.06,262
440018,11/21/2018,Tea (Katowice),POL,0.94,4.7,101
440019,11/22/2018,Sparkling Water (Austin),USA,0.33,1.66,134
440020,11/23/2018,Fruit Box (Toronto),CAN,0.7,3.49,364
440021,11/24/2018,Blueberry Muffin (Salzburg),AUT,0.99,4.95,255
440022,11/25/2018,Butter Croissant (Dresden),DEU,0.65,3.23,51
440023,11/26/2018,Chocolate Chip Muffin (Manchester),GBR,0.85,4.27,109
440024,11/27/2018,Chocolate Chip Muffin (Katowice),POL,0.74,3.72,146
440025,11/28/2018,Blueberry Muffin (Manchester),GBR,0.31,1.56,336
440026,11/29/2018,Cheese & Pickle Sandwich (Lausanne),CHE,0.83,4.17,130
440027,11/30/2018,Almond Croissant (Gdańsk),POL,0.85,4.27,124
440028,12/1/2018,Sparkling Water (Vancouver),CAN,0.76,3.8,333
440029,12/2/2018,Cheese & Pickle Sandwich (Lille),FRA,0.82,4.08,177
440030,12/3/2018,Sparkling Water (Sydney),AUS,0.51,2.54,192
440031,12/4/2018,Tea (San Francisco),USA,0.58,2.88,369
440032,12/5/2018,Granola Bar (Birmingham),GBR,0.91,4.56,167
440033,12/6/2018,Toast (Katowice),POL,0.53,2.66,102
440034,12/7/2018,Granola Bar (Birmingham),GBR,0.34,1.69,162
440035,12/8/2018,Orange Juice (Birmingham),GBR,0.74,3.72,354
440036,12/9/2018,Sparkling Water (Stockholm),SWE,0.38,1.9,147
440037,12/10/2018,Porridge (San Diego),USA,0.75,3.77,233
440038,12/11/2018,Granola Bar (Toulouse),FRA,0.61,3.04,390
440039,12/12/2018,Butter Croissant (Salzburg),AUT,0.51,2.55,84
440040,12/13/2018,Butter Croissant (Odense),DNK,0.47,2.36,293
440041,12/14/2018,Chicken Fajita Wrap (Kirkland),USA,0.83,4.13,361
440042,12/15/2018,Sparkling Water (London),GBR,0.4,1.99,173
440043,12/16/2018,Still Water (Seattle),USA,0.31,1.53,65
440044,12/17/2018,Still Water (Salzburg),AUT,0.77,3.85,125
440045,12/18/2018,Apple Juice (Toronto),CAN,0.45,2.26,90
440046,12/19/2018,Tomato Juice (Berlin),DEU,0.44,2.18,239
440047,12/20/2018,Toast (Copenhagan),DNK,0.83,4.14,259
440048,12/21/2018,BLT Sandwich (Graz),AUT,1.03,5.13,206
440049,12/22/2018,Chocolate Twist (Dublin),IRL,1.09,5.45,200
440050,12/23/2018,Blueberry Muffin (Tromsø),NOR,0.57,2.87,399
440051,12/24/2018,Apple Juice (Manchester),GBR,0.47,2.35,65
440052,12/25/2018,Chocolate Chip Muffin (Vancouver),CAN,0.61,3.04,52
440053,12/26/2018,Tuna Melt Panini (Lausanne),CHE,1.07,5.33,245
440054,12/27/2018,Fruit Box (Katowice),POL,0.62,3.09,66
440055,12/28/2018,Chicken Fajita Wrap (Madison),USA,0.91,4.57,384
440056,12/29/2018,Almond Croissant (Albuquerque),USA,0.73,3.64,228
440057,12/30/2018,BLT Sandwich (Kirkland),USA,0.76,3.81,72
440058,12/31/2018,Coffee (Albuquerque),USA,0.95,4.73,217
440059,1/1/2018,Butter Croissant (Katowice),POL,0.33,1.67,134
440060,1/2/2018,Butter Croissant (Munich),DEU,0.79,3.94,301
440061,1/3/2018,Still Water (Seattle),USA,0.43,2.15,298
440062,1/4/2018,Orange Juice (Salzburg),AUT,0.91,4.56,164
